code	name	description	price	product-url	merchant-site-category	image-url	manufacturer	classification	condition	size	color	SalePrice	MSRP	in-stock	availability	promo-text	shipping-price
1630450	Profile Design T1+ Al Aerobar	Profile Design T1+ Al Aerobar  is the official bar of the Ironman Triathalon.  Multi postion adjustability.  Lightweight Multi-Directional Carbon Fiber material.  6061-T6 Alloy forged brackets.  485gms Light!	99.989999999999995	http://www.bicyclebuys.com/barsstems/BarsRoad/1630450	Bicycles > Handlebars > Road Handlebars	http://www.bicyclebuys.com/productimages/1630450.jpg	Profile Designs	new	new			99.99	110	y	1,2		
1011010PART	Shimano Acera RD-M360 GS Rear Derailleur	Shimano Acera RD-M360 GS Rear derailleur has a top normal configuration.  Long cage to handle up to 34T Freewheels.  Will handle 7 and 8 speed systems.	24.989999999999998	http://www.bicyclebuys.com/drivetrain/DeraillRear/1011010PART	Bicycles > Rear Derailleur > Rear Derailleur	http://www.bicyclebuys.com/productimages/1011010PART.jpg	Shimano	new	new			24.99	30	y	1,2		
1736378	Park Mini Chain Tool CT-5	This small chain tool goes anywhere and actually performs like a shop quality tool. The fine thread, special "V"-shaped handle, and super strong replaceable pin make chain removal and installation a breeze.	14.99	http://www.bicyclebuys.com/maintenance/DrivetrainTools/1736378	Bicycles > Tools > Drivetrain Tools	http://www.bicyclebuys.com/productimages/1736378.jpg	Park	new	new			14.99	18	y	1,2		
GIAD9PART	Giro Advantage 2 Road Cycling Helmet '09	Giro Advantage Road Cycling Helmet '09 is shaped with input from the world's fastest riders over 23 years. The choice of elite professionals like Lance Armstrong, Alberto Contador, Levi Leiphheimer, David Millar, Alejandro Valverde. Advantage 2 represents	159.99000000000001	http://www.bicyclebuys.com/helmets/HelmetRoad/GIAD9PART	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/GIAD9PART.jpg	Giro	new	new			135.9915	160	y	1,2	Free Shipping	0.00
0100213	Blackburn Air Stik 2Stage Pump	Blackburn Air Stik 2Stage Pump has 2 different modes. High volume mode and high pressure for faster inflation with less effort. It is featherweight at 84 grams, but don't let the weight fool you; it still packs a 160psi punch.	29.989999999999998	http://www.bicyclebuys.com/pumps/PumpFrame/0100213	Bicycles > Pumps > Frame Pumps	http://www.bicyclebuys.com/productimages/0100213.jpg	Blackburn	new	new			29.99	30	y	1,2		
DIAEC9PART	Diadora Aerospeed Comp Road Cycling Shoe	Diadora Aerospeed Comp Road Cycling Shoe is equipped with 2 velcro strap and micrometric 4 position buckle. High venting insole and nylon glass reinforced outsole is also present. All these are packed into this beautiful pair of shoes at an amazingly affo	89.989999999999995	http://www.bicyclebuys.com/shoes/ShoeRoad/DIAEC9PART	Bicycles > Shoes > Road Shoes	http://www.bicyclebuys.com/productimages/DIAEC9PART.jpg	Diadora	new	new			89.99	100	y	1,2		
0602127PART	Haro Multisurface 4 HP Tires	Street specific tire with wraparound tread design for extreme adherence on asphalt, concrete, and halfpipes. MX type casing with thicker sidewalls. 120 PSI Maximum	20.989999999999998	http://www.bicyclebuys.com/tires/TiresBMX/0602127PART	Bicycles > BMX Tires > Bmx Tires	http://www.bicyclebuys.com/productimages/0602127PART.jpg	Haro	new	new			20.99	25	y	1,2		
0119738-V	Topeak QR Beam Rack MTX (V-Type) (TA2096V)	Designed for the tough world of mountain biking. The MTX is great for mountain bike touring with a full-suspension rig. It features a new universal deck design for mounting any one of our QuickTrack Trunk Bags.	44.990000000000002	http://www.bicyclebuys.com/bagsracks/Racks/0119738-V	Bicycles > Bike Racks > Bicycle Racks	http://www.bicyclebuys.com/productimages/0119738.jpg	Topeak	new	new			44.99	55	y	1,2		
0402091	BikeHard Road Clipless Pedal	BikeHard Road clipless pedals are a super value.  Lightweight Polished Alloy body, sealed bearing system, CNC machined chromolly axle.	49.990000000000002	http://www.bicyclebuys.com/pedals/PedalsRoad/0402091	Bicycles > Clipless Pedals > Road Clipless Pedals	http://www.bicyclebuys.com/productimages/0402091.jpg	BikeHard	new	new			49.99	70	y	1,2		
0104619	Cat-Eye Double Wireless CD300DW Cycle Computer	Cat-Eye Double Wireless CD300DW offers both wireless speed and cadence data through proprietary digital transmission. CatEye's exclusive speed/cadence sensor sends both data through a single coded transmission.The 3-window screen, displaying 4 lines of da	109.98999999999999	http://www.bicyclebuys.com/electronics/Computers/0104619	Bicycles > Cycle Computers > Cycle Computers	http://www.bicyclebuys.com/productimages/0104619.jpg	CatEye	new	new			109.99	150	y	1,2		
0119686	Topeak Tour Guide HandleBar Bag DX (TT3022B)	Topeak Tour Guide HandleBar Bag DX.  Full featured bag for day trips or extended touring. This is the pack to take when touring the globe!  The large capacity and fully padded main compartment protects your valuables, while the handy map window on top let	69.989999999999995	http://www.bicyclebuys.com/bagsracks/BagHandlebar/0119686	Bicycles > Bags > Handlebar Bags	http://www.bicyclebuys.com/productimages/0119686.jpg	Topeak	new	new			69.99	80	y	1,2		
SIDO5PART	Sidi Dominator 5 Cycling Shoe	Sidi Dominator 5 Lorica shoe is a premier cycling shoe.  Made of Lorica, a microfiber that exudes all the positive attributes of leather, yet none of the negative characteristics.  LORICA is supple, conforming, highly breathable and will not stretch. In a	229.94999999999999	http://www.bicyclebuys.com/shoes/ShoeMTB/SIDO5PART	Bicycles > Shoes > Mountain Shoes	http://www.bicyclebuys.com/productimages/SIDO5MPART.jpg	SIDI	new	new			229.95	250	y	1,2	Limited Time Free Shipping	0.00
0119749	Topeak Beam Rack RX V-Type w/Side Frame (TA2401V)	Topeak QR Beam Rack RX with Dual Side Frame RX.  A lightweight beam rack designed for sleek road and fitness bikes.	34.990000000000002	http://www.bicyclebuys.com/bagsracks/Racks/0119749	Bicycles > Bike Racks > Bicycle Racks	http://www.bicyclebuys.com/productimages/0119749.jpg	Topeak	new	new			34.99	45	y	1,2		
1630630PART	Avenir High Rise Fit Stem	Avenir High Rise Fit Stem.  Made from black anodized aluminum.  These stems are great replacements for those old, worn down stems or if you wish to get a higher rise on your handlebars for a more upright, comfortable ride.	29.989999999999998	http://www.bicyclebuys.com/barsstems/Stems/1630630PART	Bicycles > Stems > Stems	http://www.bicyclebuys.com/productimages/1630630PART.jpg	Avenir	new	new			29.99	40	y	1,2		
0402057S	Crank Brothers Egg Beater SL (Stainless) Clipless Pedals	Crank Brothers Egg Beater SL (Stainless) Clipless Pedals. One of the genius pedal designs on the marketplace today, this pedal is essentially two springs surrounding a spindle. Light, extremely durable, and impenetrable to mud interference, this pedal doe	84.989999999999995	http://www.bicyclebuys.com/pedals/PedalsMTB/0402057S	Bicycles > Clipless Pedals > Mountain Clipless Pedals	http://www.bicyclebuys.com/productimages/0402057S.jpg	Crank Brothers	new	new			84.99	120	y	1,2		
0602134	DiamondBack Crazy Train 20x1.95 Tire	Great street, dirt, vert or race tire, one tread pattern works for any terrain, large contact area for positive grip every time	11.99	http://www.bicyclebuys.com/tires/TiresBMX/0602134	Bicycles > BMX Tires > Bmx Tires	http://www.bicyclebuys.com/productimages/0602134.jpg	Diamond Back	new	new			11.99	17	y	1,2		
1729909	Kryptonite Keeper Integrated Chain 9.5mm X 130cm (1013)	The Kryptonite Keeper Integrated Chain 9.5mm X 130cm is equiped with an integrated lock...hard to lose, hard to pick.	46.990000000000002	http://www.bicyclebuys.com/locks/ChainLock/1729909	Bicycles > Locks > Chain Locks	http://www.bicyclebuys.com/productimages/1729909.jpg	Kryptonite	new	new			46.99	55	y	1,2		
1010088	Shimano Dura-Ace Shifting Cables w/ Housing	Includes: 2 - 600mm x 4mm outer casing, 1- 320mm x 4mm outer casing,  2 - 2100mm x 1.2mm stainless steel inner cable,  4 - outer casing caps and 2 - inner cable caps.	14.99	http://www.bicyclebuys.com/drivetrain/ShiftersRoad/1010088	Bicycles > Shifters > Road Shifters	http://www.bicyclebuys.com/productimages/1010088.jpg	Shimano	new	new			14.99	28	y	1,2	Limited Time 	
0129996PART	Allen Deluxe 4 (542/442) Bike Carrier for Hitches	Allen Deluxe 4 Bike Car Carrier has a Patented tie-down system that individually secures and protects bicycles.  Easily folds down for access to rear of vehicle.  Simple design allows quick mounting and dismounting of many different type of bikes.	99.989999999999995	http://www.bicyclebuys.com/carcarriers/CarrierHitch/0129996PART	Bicycles > Car Carriers > Hitch Carriers	http://www.bicyclebuys.com/productimages/0129996.jpg	Allen Sports	new	new			99.99	130	y	1,2		
0130003	Allen Deluxe 2 Bicycle Carrier 102DB	Allen Deluxe 2 Bicycle Carrier 102DB.  Fits Sedans, Hatchbacks, Minivans & SUV’s.  Individual tie-downs secure and protect bicycles.  12" long carry arms easily accommodate up to 2 bikes.  Fully assembled sets-up and installs in seconds.	59.990000000000002	http://www.bicyclebuys.com/carcarriers/CarrierTrunk/0130003	Bicycles > Car Carriers > Trunk Carriers	http://www.bicyclebuys.com/productimages/0130003.jpg	Allen Sports	new	new			59.99	100	y	1,2		
0130005	Allen Basic 3 Bicycle Carrier 103A	Fits trunks on Sedans, Hatchbacks, Minivans & SUV's.  15" long carry arms easily accommodate up to 3 bikes. Fully assembled - sets-up and installs in seconds	54.990000000000002	http://www.bicyclebuys.com/carcarriers/CarrierHitch/0130005	Bicycles > Car Carriers > Hitch Carriers	http://www.bicyclebuys.com/productimages/0130002.jpg	Allen Sports	new	new			54.99	70	y	1,2		
1010046PART	Shimano M960 XTR Cassette Titanium	Designed with Shimano HyperGlide computer-designed shift ramps and tooth profiles for fast, accurate shifting.  9/speed	149.99000000000001	http://www.bicyclebuys.com/drivetrain/Cassettes/1010046PART	Bicycles > Cassettes > Cassettes	http://www.bicyclebuys.com/productimages/1010046.jpg	Shimano	new	new			149.99	200	y	1,2	Free Shipping	0.00
1599923	Sram PC-830 8/speed Chain	Sram PC-830 8/speed Chain	14.99	http://www.bicyclebuys.com/drivetrain/Chains/1599923	Bicycles > Chains > Chains	http://www.bicyclebuys.com/productimages/1599923.jpg	Sram	new	new			14.99	22	y	1,2		
1601217PART	Delta Aheadset Stem Riser	Delta Aheadset Stem Raiser allows adjustment up to 3 1/4" high.  For those bikes where the aheadset stem is too low, add some comfort to your ride.	22.989999999999998	http://www.bicyclebuys.com/bikeparts/Headsets/1601217PART	Bicycles > Stems > Headsets	http://www.bicyclebuys.com/productimages/1601217.jpg	Delta Cycle Corporation	new	new			22.99	0	y	1,2		
1010059PART	Shimano Sora Rear Derailleur	Shimano Sora is a entry level Road group with Shimano quality all over it.  The rear derailleur will handle 8/sp gears. Double chaindrive system.	24.989999999999998	http://www.bicyclebuys.com/drivetrain/DeraillRear/1010059PART	Bicycles > Rear Derailleur > Rear Derailleur	http://www.bicyclebuys.com/productimages/1010059.jpg	Shimano	new	new			24.99	0	y	1,2		
1599907-93	Shimano HG 93 (Ultegra/Xt) 9/speed Chain	Shimano's HG 93 chain. Specifically designed to work with hyper glide cassettes. The width of this chain is designed for nine speed application.	34.990000000000002	http://www.bicyclebuys.com/drivetrain/Chains/1599907-93	Bicycles > Chains > Chains	http://www.bicyclebuys.com/productimages/1599904.gif	Shimano	new	new			34.99	42	y	1,2	Limited Time 	
0100189	Blackburn Sweat Net SN-1	Blackburn Sweat Net SN-1.  Catches sweat and keeps the bike and floor clean.  Washable super absorbent Terry cloth, fits STI style, conventional and mountain style brake levers, easy to install and remove, fit most bike	10.99	http://www.bicyclebuys.com/indoortrainers/indoortrainers/0100189	Bicycles > Indoor Trainers > Indoor Trainers	http://www.bicyclebuys.com/productimages/0100189.jpg	Blackburn	new	new			10.99	14	y	1,2		
0119694	Topeak Turbo Morph Pump W/Gauge (TTM-DG)	Turbo Morph is a light-weight mountain pump that morphs to a mini-floor pump. Has a Dial pressure gauge built in.  Its floor pump like action makes filling up those high-pressure skinny tires a breeze.160 psi	29.989999999999998	http://www.bicyclebuys.com/pumps/PumpFrame/0119694	Bicycles > Pumps > Frame Pumps	http://www.bicyclebuys.com/productimages/0119694.jpg	Topeak	new	new			29.99	40	y	1,2		
0603129	Michelin City 26x1.85 Reflective Tire	Michelin City has a Semi-slick street tread patternthat maximizes the contact patch for dependable grip on wet or dry pavement; channels away water while maintaining low rolling resistance.	21.989999999999998	http://www.bicyclebuys.com/tires/TiresATB/0603129	Bicycles > ATB Tires > Mountain Tires	http://www.bicyclebuys.com/productimages/0603129.jpg	Michelin	new	new			21.99	30	y	1,2		
1736453	Pedro's 4th Hand Cable Puller	The Pedro's cable puller apples the desired amount of tension on the cable.  Locking lever holds the cable tight while you use both hands to work.  Handles are coated to minimize slipping and increase comfort.	14.99	http://www.bicyclebuys.com/maintenance/Toolsets/1736453	Bicycles > Tools > Bicycle Tool Sets	http://www.bicyclebuys.com/productimages/1736453.jpg	Pedros	new	new			14.99	18	y	1,2		
1599936	Sram PC-951 9/Speed Chain	Sram PC-951 9/Speed Chain.	19.989999999999998	http://www.bicyclebuys.com/drivetrain/Chains/1599936	Bicycles > Chains > Chains	http://www.bicyclebuys.com/productimages/1599936.jpg	Sram	new	new			19.99	35	y	1,2	Limited Time 	
1010127PART	Shimano Ultegra 10-Speed RD6600 Rear Derailleur	Shimano Ultegra 10-Speed RD6600 Rear Derailleur priced at $79.98.  Wide outer link design increases rigidity.The SIS-SP41 cable housing, with silicon grease, reduces friction by 10%. 9and 10 speed compatible with a front difference of 14T and total capaci	109.98999999999999	http://www.bicyclebuys.com/drivetrain/DeraillRear/1010127PART	Bicycles > Rear Derailleur > Rear Derailleur	http://www.bicyclebuys.com/productimages/1010127PART.jpg	Shimano	new	new			109.99	130	y	1,2	Shimano Ultegra Sale! 	
0101114	CamelBak Cleaning Kit	CamelBak Cleaning Kit. All the right cleaning tools in one easy to use kit.	16.989999999999998	http://www.bicyclebuys.com/hydration/Hydrapack/0101114	Bicycles > Hydration > Hydration Packs	http://www.bicyclebuys.com/productimages/0101114.jpg	CamelBak	new	new			16.99	20	y	1,2		
0101131PART	CamelBak Classic 70oz Hydration Pack	When your activities span several hours, look to the Classic™. Easy to fill via external access to the OMEGA™ Reservoir, this low-profile, comfortable system offers zip and overflow storage for essentials.	37.990000000000002	http://www.bicyclebuys.com/hydration/Hydrapack/0101131PART	Bicycles > Hydration > Hydration Packs	http://www.bicyclebuys.com/productimages/0101131PART.jpg	CamelBak	new	new			37.99	45	y	1,2		
0402064	Shimano M520 Clipless Pedals	Shimano M520 Clipless Pedal has an all Alloy Body with cartridge bearings.  Chrom-Moly spindle, SPD cleat mechanism.  Weight 380gms.	44.990000000000002	http://www.bicyclebuys.com/pedals/PedalsMTB/0402064	Bicycles > Clipless Pedals > Mountain Clipless Pedals	http://www.bicyclebuys.com/productimages/0402064.jpg	Shimano	new	new			44.99	60	y	1,2		
1736393	Park PRS-15 Professional Race Repair Stand	Park PRS-15 Professional Race Stand is designed to be the finest folding repair stand made. Manufactured from the best The PRS-15 works with any bike and can be quickly turned into a complete mobile workstation by adding the optional truing stand, tool bo	299.94999999999999	http://www.bicyclebuys.com/maintenance/RepairStands/1736393	Bicycles > Tools > Bicycle Repair Stands	http://www.bicyclebuys.com/productimages/1736393.jpg	Park	new	new			299.95	350	y	1,2		
0129659	Sigma BC 1706 HR DTS Heart Rate Cycle Computer	The BC 1706 HR with DTS is the perfect solution for all fitness-oriented cyclists. In addition to the trusted BC 1606L DTS bike and time functions the BC 1706 HR also measures heart rate. The current, maximum and average heart rate are measured as precise	79.989999999999995	http://www.bicyclebuys.com/electronics/HeartRate/0129659	Bicycles > Heart Rate Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/productimages/0129659.jpg	Sigma Sport	new	new			79.99	100	y	1,2		
0255566PART	Diamond Back Pro Drive Pegs	Diamondback Pro Drive Peg.	16.989999999999998	http://www.bicyclebuys.com/accessories/BMXAccess/0255566PART	Bicycles > BMX Accessories > BMX Accessories	http://www.bicyclebuys.com/productimages/0255566PART.jpg	Diamond Back	new	new			16.99	0	y	1,2		
