RETSKU	PRODUCT TITLE	DETAILED DESCRIPTION	CATEGORIZATION	PRODUCT URL	PRIMARY IMAGE URL	SELLING PRICE	REGULAR PRICE	Condition	MANUFACTURER NAME	MANUFACTURER PART NUMBER	UPC / EAN	Availability	Color	Size	Material	Gender	Shipping
0900278	Selle Royal Respiro Soft Relaxed Xsenium Saddle	"Selle Royal Respiro Soft Relaxed Xsenium Saddle is dedicated to the demanding cyclist. In hot weather, when leaving a bike in the sun or riding for a long period of time, a saddle can increase in temperature. Rising above the rider's skin temperature, the"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900278#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900278.jpg	60	60	New	Selle Royal	5132heta19167		Yes					-1
0900279	Selle Royal Women's Respiro Soft Athletic Xsenium Saddle	"Selle Royal Women's Respiro Soft Athletic Xsenium Comfort Saddle is dedicated to the demanding cyclist. In hot weather, when leaving a bike in the sun or riding for a long period of time, a saddle can increase in temperature. Rising above the rider's skin"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900279#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900279.jpg	60	60	New	Selle Royal	5130drta19166	661145309788	Yes					-1
0900287	Selle Royal Women's Respiro Soft Moderate Xsenium Saddle	"Selle Royal Respiro Moderate Women's Comfort Saddle stays up to 25% cooler than other saddles, keeping you riding comfortably.  The secret is their unique channel system that directs air to where you need it most.  The result is less sweat, therefore less"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900287#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900287.jpg	60	60	New	Selle Royal	5131deta19166	661145309801	Yes					-1
0900288	Selle Royal Respiro Soft Athletic Xsenium Comfort Saddle	"Selle Royal Respiro Soft Athletic Xsenium Saddle is dedicated to the demanding cyclist. In hot weather, when leaving a bike in the sun or riding for a long period of time, a saddle can increase in temperature. Rising above the rider's skin temperature, th"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900288#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900288.jpg	60	60	New	Selle Royal	S1900401	661145278879	Yes					-1
0104642	CatEye Commuter Wireless Cycle Computer (CC-COM10W)	"The first ever cycle computer specifically designed for commuters and those who ride for transportation, errands, and utility.  

 

Critical trip details make the CatEye Commuter Computer the best option for making your rides stress-free.  Estimated "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0104642#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0104642.jpg	64.99	80	New	CatEye	CC-COM10W	4990173020898	Yes					-1
0900207	Terry Women's FLX Saddle	"Terry Women's FLX Saddle offers the latest evolution in saddle technology. A complete cutaway front to back for added comfort and flexibility. Slim profile."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900207#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900207.jpg	89.99	110	New	Terry Precision			Yes					-1
0900208	Terry Women's FLX Gel Saddle	"Terry Women's FLX Saddle offers the latest evolution in saddle technology. A complete cutaway front to back for added comfort and flexibility. Slim profile."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900208#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900207.jpg	99.99	120	New	Terry Precision			Yes					-1
0486713	Look Keo Plus Pedal	"Look Keo Plus Pedal.  This limited edition pedal from Look boasts same the features and performance as the Keo Classic such as smooth entry and exit, lightweight composite body and durable construction. Adjustable tension lets you fine tune your entry and"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0486713#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0486713.jpg	79.99	100	New	Look	6011100100  	3700321568513	Yes			Plastic                                           	unisex    	-1
1630549	Noleen NR-3 Coilover Rear Shock 205mm	"The Classic Noleen NR-3 coilover to help restore your GT RTS, or any other bike using a 205mm eye-to-eye with heim joint suspension design. Comes with heim joint and is fully adjustable. Remote reservoir with a nitrogen charge. 430 grams."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1630549#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1630549.jpg	229.99	350	New	Noleen-J6 Suspension			Yes					-1
LGREXRPART	Louis Garneau Revo XR Road Cycling Shoe	"Louis Garneau Revo XR Road Cycling Shoe has a 2 stap velcro and Ratchet enclosure system.  Extemely comfortable with a patented ventilation system for those super hot summer rides."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/LGREXRPART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/LGREXRPART.jpg	79.99	150	New	Louis Garneau			Yes			Synthetic Leather                                 	unisex    	-1
1599969PART	Easton EC90 Bottom Bracket Cups	"Easton EC90 Bottom Bracket Cups are specifically made for that awesome EC90 crank you just purchased.  Lightweight at 105g, it's made with Easton's legendary quality and precision."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1599969PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1599969PART.jpg	69.99	90	New	Easton			Yes					-1
LGWTRISPPART	Louis Garneau Women's Tri Speed Cycling Road Shoe	"Louis Garneau Tri Speed Cycling Road Shoe. It's built for excellent ventilation and durability with 2 reversed velcro straps for easy slip on and attach. This shoe also offers good protection."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/LGWTRISPPART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/LGWTRISPPART.jpg	84.99	120	New	Louis Garneau	1487068		Yes					-1
1599967PART	Sram Force GXP 53x39 Crankset '12	"Competition-focused technology for serious riders: light weight, strength, and durability come together in the SRAM Force Crankset.

All new for 2010, the SRAM Force crankset is available as a BB30 option. Just as with SRAM Red supersize your ride with "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1599967PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1599959PART.jpg	274.99	350	New	Sram	00.6115.597		Yes					-1
1010097	Sram Rival Road Group Build Kit	"Feel like a pro with Sram Rival group build kit. For your everyday training, long rides on the weekends, as well as an exceptional cyclocross performer, SRAM Rival is the perfect match. With sleek carbon brake levers you have the feel and look of pro comp"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1010097#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1010097.jpg	799.99	950	New	Sram			Yes					-1
0900177	Terry Butterfly Women's Chromoly Gel Saddle	"Same base and padding level as the original Butterfly, but at a lower cost thanks to a long-lasting, synthetic Lorica cover and slightly heavier cromoly steel rails. Wider in the rear than typical race saddles for good support of a woman's sit bones; comp"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900177#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900177.jpg	69.99	80	New	Terry Precision	2104600	666953119581	Yes	Black		Synthetic Leather                                 	female    	-1
0100151	Polar Electro Flowlink Data Transfer Unit	"The Polar FlowLink Data transfer unit transfers training information from your heart rate monitor to polarpersonaltrainer.com web service."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0100151#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100151.jpg	54.95	60	New	Polar Electro USA	91032834	725882468013	Yes					-1
0509681PART	Zipp 202 Tubular Wheel	"Despite weighing only 1095 grams, the Zipp 202 Carbon Tubular is a versatile racing wheelset that just happens to climb like a mountain goat. Frank and Andy Schleck rode 202s to a 1-3 stage finish at Le Grand Bornand in the 2009 Tour de France. Carlos Sas"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0509681PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0509681PART.jpg	1034.99	1035	New	Zipp	00.1900.002		Yes					-1
0508057PART	Easton EC90 SL Carbon Clincher Wheelset	"Easton EC90 SL's are known as the best all-around race wheelset. It offers the very best braking performance in carbon rims with the help of Easton’s exclusive ThermaTec brake track treatment.
<br> </br>
The 38mm deep carbon rim is molded into its final"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0508057PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0508057PART.jpg	1399.95	2100	New	Easton	EC90SLWHL		Yes			Carbon                                            	unisex    	-1
0129987PART	Kuat Sherpa 2 Bike Hitch Carrier 1-1/4" and 2"	"Kuat Sherpa 2 Bike Hitch Carrier 1-1/4" and 2". So you spent more on your dream bike than you did on your first car. We agree, it was well worth every dime and it deserves the best when it comes to transportation. The Sherpa will get you and your bikes th"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0129987PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0129987PART.jpg	429.99	450	New	Kuat Racks			Yes					-1
0509339	Easton XC One SS Disc 26" Wheelset	"Up or down, single speed riding takes a toll on equipment. Fortunately Easton designed the XC One SS to tolerate the extreme torque and sharp hits single speed riders throw at their rigs. At the center of the XC One SS is the purpose-built Easton rear hub"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0509339#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0509339PART.jpg	579.95	700	New	Easton			Yes					-1
0129993PART	Kuat NV 2 Bike Hitch Carrier	"Kuat NV 2 Bike Hitch Carrier. The NV comes fully equipped with front and rear tire ratchet system, hitch lock and integrated bike cable lock. "Holy smokes, a built in repair stand for pre-ride prep, post-ride, clean up, or looking smart." Decked out with "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0129993PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0129993PART.jpg	534.99	550	New	Kuat Racks			Yes					-1
TIRXC0PART	Time RXC Road Cycling Shoe	"Time RXC Road Cycling Shoe is stiff, well vented, and light-weight shoe that's also equipped with a ratcheting top strap. Carbon fiber reinforcement to the top strap is also a very nice touch. There are 2 air intake vents on the bottom of the outsole to k"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/TIRXC0PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/TIRXC0PART.jpg	84.99	100	New	Time			Yes					-1
TIMXC0PART	Time MXC MTB Cycling Shoe	"Time MXC MTB Cycling Shoe is stiff, well vented, and light-weight shoe that's also equipped with a ratcheting top strap. Carbon fiber reinforcement to the top strap is also a very nice touch. Aggressive outsole provides plenty of grip. Includes screw on t"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/TIMXC0PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/TIMXC0PART.jpg	89.99	125	New	Time			Yes					-1
0414495PART	Time iCLIC Carbon Carboflex Road Pedals	"Time iCLIC Carbon Carboflex Road Pedals are Super light weight with an oversized platform and flexible carbon blade rather than metal springs."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0414495PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0414495PART.jpg	129.99	250	New	Time	ICLIC-CARB		Yes			Carbon                                            	unisex    	-1
0509338PART	Easton EA70 XC Disc 29" White Wheelset	"The EA70 XC wheelset is available in both 26” and 29” sizes. This wheelset surely delivers minimal weight, durability, and solid performance at a fraction of the cost compared to many expensive wheelset that are similarly equipped. Features an enhanced ri"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0509338PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0509337PART.jpg	469.95	530	New	Easton			Yes			Alloy                                             	unisex    	-1
1630432	Profile Design Karbon Stubby Bar Ends	"The Profile Design Karbon Stubby Bar Ends are all you can ask for in the perfect bar end: Light, comfortable, and unobtrusive."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1630432#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1630432.jpg	59.99	70	New	Profile Designs	BEKST1	723660990886	Yes	Black		Carbon                                            	unisex    	-1
1604392PART	Chris King Road Bike Bottom Bracket	"Chris King Road Bike Bottom Bracket is ready to take on the most challenging conditions you can deliver on a road bike.   The Chris King bottom bracket is designed as an external cup system with more rolling bearings than the competition. This translates "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1604392PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1604389PART.jpg	129.99	150	New	Chris King			Yes			Alloy                                             	unisex    	-1
0900013	Kestrel Talon Aero Carbon Seatpost - New Style	"This is the newly redesigned Kestrel Talon Aero Carbon Seatpost. The older design had a clamp with 2 holes which would postion the rider either rearward or forward (the forward position intended for tri). This new clamp mechanism is an infinately more use"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900013#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900013.jpg	149.99	170	New	Kestrel			Yes	Black				-1
0509337PART	Easton EA70 XC Disc 26" White Wheelset	"The EA70 XC wheelset is available in both 26” and 29” sizes. This wheelset surely delivers minimal weight, durability, and solid performance at a fraction of the cost compared to many expensive wheelset that are similarly equipped. Features an enhanced ri"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0509337PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0509337PART.jpg	429.95	500	New	Easton	2024959		Yes			Alloy                                             	unisex    	-1
